#,البيت,النص
4376,39,فَجَاءَ عَلَى وَفْقِ الْعُلَى رَائِقَ الْحُلَى كَمَا سُمِطَ الْمَنْظُومُ أَوْ نُظِمَ السِّمْطُ
4377,22,خَلَائِقُ قَدْ طَابَتْ مَذَاقًا وَنَفْحَةً كَمَا مُزِجَتْ بِالْبَارِدِ الْعَذْبِ إِسْفَنْطُ
4378,4,حتى كأن لم يجتَرِحْ ما جاءَ منْهُ مُجْتَرِحْ
4379,14,ولَيلٍ كجِلبابِ الشّبابِ قطَعتُهُ بفِتيانِ صِدقٍ لا تَمَلُّ الأمانِيَا
4380,15,سروا ثمّ حطّوا عن قلاصٍ خَوامسٍ كما عَطّلَ الرّامي القِسِيَّ الحَوانِيَا
4381,45,مِثلما سَنَّ للسُّيُوفِ بـ ((قَزْويـ ـنَ)) و((جُرْجَانَ)) قَطْعَ حَبْلِ الْوَرِيدِ
4382,41,فَغَدَوْا - إذا غَدَا عليهم - حَصيدًا بالعَوَالي وقائمًا كَحَصِيدِ
4383,1,عِشْتُ من أيْسَرِ حِلٍّ وَتَشَبَّهْتُ بِظِلِّي
4384,50,ضامنًا رِزْقَ كلِّ طيرٍ كما ضُمْـ ـمِنَ أرزاقُ كلِّ ضَبْعٍ وسِيدِ
4385,6,هل حظُّ خدِّك من ربيعِ زمانِنا إلا كَحظِّ قلوبنا من صيفِهِ
4386,57,فهْوَ كالشَّاعِرِ اسْتَبَدَّتْ بهِ الفِكْـ ـرةُ فيما أَضلَّ بُعْدُ الوُجُودِ
4387,25,تَتَلقَّى حوادثُ الدَّهْرِ مِنْهُ عَزْمَ رأيٍ كالصَّخْرة الصَّيْخُودِ
4388,24,فكأَن اللُّهَيَ اجْتَرَمْنَ إليهِ فَهْيَ مَطْلُوبةٌ بتِلك الحُقُودِ
4389,4,فكأَننِي بك قد نُعِيـ ـتَ وقد بكى الباكُونَ فَقْدَك
4390,1,فَسَامِحْ إِذَا مَا لَمْ تُفِدْكَ عِبَارَةٌ وَإِنْ أَشْكَلَتْ يَوْمًا فَخُذْهَا كَمَا هِيَا
4391,4,راحوا بِمِثْلِ الرِّيمِ، لولا ما أرى مِنْ وَشْيِهِ وَشُنوفِهِ وَخِضابِه
4392,14,حتّى إِذا سكنتْ جَوامِحُها كتبتْ بمِثْلِ أَكارِع النَّمْلِ
4393,13,فإِذا علاها الماءُ أَلبسها نَمَشًا كمِثْل جَلاجِل الحَجْلِ
4394,6,كأن اللّه حين سعى وعدنا تكلم إن سعيكم لشتى
4395,5,وَكَأَنَّمَا رُعْبُ السُّيُولِ تَسَرَّعَتْ فَمَضَتْ وَقَرَّ الصَّفْوُ منْ دُفَّاعِهَا
4396,60,جِلَادُهُمُ مَثْنَى إِذَا اشْتَجَرَ الْوَغَى كَأَنَّ رُعَاةً بِالْعِضَاهِ لَهَا خَبْطُ
4397,63,وَبِيضٌ كَأَمْثَالِ البُرُوقِ غَمَامُهَا إِذَا وَشَعتْ سُحْبَ الْقَتَام دَمٌ عَبْطُ
4398,7,وَتُخَالُ أَغْرَاسَ المَنُونِ أَتَتْ بِهَا عنْدَ الحَوادِثِ أمّهَاتُ رِبَاعِهَا
4399,56,سَمَحْتَ بِهِ لَمْ تَرْعَ فَرْطَ ضَنَانَةٍ وَفِي مِثْلِهَا مِنْ سُنَّةٍ يُتْرَكُ الْفَرْطُ
4400,4,كريقةِ المرء لا تنفك من فمه وما يَمَلُّ لها طعمًا لإبَّان
4401,1,إنَّ كؤوسَ المُدامِ تُشْبِهُهَا السْـ ـسُيُوفُ والموتُ في مَضارِبِها
4402,1,أبْقَى الرَّسِيمُ من الرِّكابِ رُسُوما تَخفَى فتُشْبِهُ سِرَّكَ المَكتُوما
4403,8,فكأنَّهم فيما أساؤوا أحْسَنُوا حَجَبُوا بحَجْبَتِهِ الرَّدى المَحْتُوما
4404,9,يَفرضُ ما اطوَّع الجواد وما مُطوِّعو الجود مثلُ فُرَّاضه
4405,2,أبْرقَ برقا كأن لائحهُ من أُفقِ الخير نار حُرَّاضِهِ
4406,2,إذْ هِي مثلُ العَرُوس، بَاطِنُها مشَوِّقٌ للفَتَى وظَاهِرُها
4407,2,لَتَجَاوَزْتُما بيَ اللَّوْمَ والعَذْ لَ كأَنِّي شَكَكْتُ في التَّوْحيدِ
4408,1,مثلُ أبي الجَيشِ لا يُضامُ لَهُ ضَيفٌ فما لي تَضيمُني الكاسُ
4409,15,ذات وجهٍ كأنَّما قيلَ كُنْ فردًا بديعًا بلا نظيرٍ فكانا
4410,2,إني ركبتُ- وما أكلـ ـتُ- إلى الأَمير كَما تُقَدِّرْ
4411,22,فمتى ما أجلتَ طرفكَ فيها فهْيَ كالشمسِ صُوِّرتْ إنسانا
4412,4,وانحدارُ الدموع كاللؤلؤ الرطْـ ـبِ هَوى من مدامعٍ قَرِحات
4413,9,لَا تَسْتَبِينُ بِهِ النُّجُومُ تَنَائِيًا ويَلُوحُ فِيه البَدْرُ مِثْلَ الدِّرْهَمِ
4414,43,نعمةً كالغرام أوسعَنا اللَّـ ـهُ امتنانا بوصلها وامتحانا
4415,52,أََرْشِفينا كما أريْتِ وأسمعْـ ـتِ ولا تتركي الهوى صديانا
4416,29,بِزُهْرٍ كأَنَّ السَّحابَ اسْتَعَا رَ مِنْ جُودِهِمْ فَيْضَ تَهْتانِهِ
4417,24,مَكَارِمُ لا يَبْتَنِي مِثْلَها مُشَفِّقُهُمْ يَوْمَ بُنْيَانِهِ
4418,4,كأَنَّ تحت أَديمِ الوَجْه منك خَرا فلو نضحتَ عليه الماءَ نشّ خَرا
4419,5,ولا سَواءٌ لهذا صُورةٌ خُلقتْ بِدْعًا على حِدّة لا تُشبِه الصُّوَرا
4420,5,كأنَّنِي في يَومِ حَشْرٍ وَلا تَعارفٌ ثَمَّ ولا خُلَّهْ
4421,13,ولكم بها من خلوةٍ هي حُلوة كعتابِها كرُضا بها، كتملُّقي
4422,16,وأجلُّ ذنبي عندها عدمُ الغنى فكأنه شيبٌ ألمَّ بمَفْرقي
4423,10,أيْرٌ تَعَقّفَ وَاسْتَرْخَتْ مَفَاصِلُهُ مِثْلَ الْعَجُوزِ حَنَاهَا شِدَّةُ الْكِبَرِ
4424,11,يَقُومُ حِينَ يُرِيدُ البَوْلَ مُنْتَصِبًا كَأنّهُ قَوْسُ نَدَّافٍ بِلَا وَتَرِ
4425,21,فَقُلتُ إنْ لَانَ فِي كَفّيْكِ مَلْمَسُهُ لَطَالَمَا كَانَ صَعْبَ الرَّأسِ كَالْحَجَرِ
4426,13,[إذَا أقَامَتْهُ سَلْمَى مَالَ فِي يَدِهَا] مِثْلَ المُرَنّحِ [يَشْكُو شِدَّةَ الضَّرَرِ]
4427,15,وَلَا يَقُومُ وَإنْ أيْقَظَتْهُ سَحَرًا كَمَا تَقُومُ أُيُورِ النّاسِ فِي السّحَرِ
4428,18,يُدْعَى إلَى لَذَّةِ الدُّنْيَا فَيَتْرُكُهَا كَأنّهُ مُشْرِفٌ مِنْهَا عَلَى خَطَرِ
4429,1,ولَيلَةٍ ما مِثلُها قَطّ عُهِدْ مثلَ حشَى العاشقِ باتتْ تتّقِدْ
4430,19,كأنّهُ حَالِفٌ بِاللهِ مُجْتهِدًا ألَّا يَقُومَ عَلَى أُنْثَى وَلَا ذَكَرِ
4431,1,اللَّوْمُ مِنْك وإنْ نَصَحْتَ غرَامُ إذ حَظُّهُ مِن مِثلِيَ الإِرْغامُ
4432,24,كَمْ قَدْ حَلَفْتِ لَهُ بِاللهِ جَاهِدَةً مَا ذُقْتُ مِثْلَكَ فِي بَدْوٍ وَلَا حَضَرِ
4433,6,يَهْتزُّ كالغُصْن في سُلْبٍ مُسَوَّدةٍ كَأنّ دَارِسَها جِسْمٌ من القَارِ
4434,1,يُضْحِي الفَتَى المرءوسُ بالسَّيِّدِ الْـ ماجدِ كالمرءوسِ بالصَّارِمِ
4435,12,كأنّ حَيًّا، وَقد طالَتْ سَلامَتُهُ، قد صارَ في سكَرَاتِ المَوْتِ تَغشاهُ
4436,7,فإن تغرَّب هذا عزَّ مطلبهُ وإنْ تَغَرَّبَ ذَاكَ عَزَّ كالذَّهَبِ
4437,20,سَبَقْتَ كَمَا اسْتَوْلَى الْجَوَادُ عَلَى الْمَدَى فَلَا سَابِقٌ فِي شَأْوِ مَجْدِكَ يَطْمَعُ
4438,22,وَمِثْلُكَ يُرْجَى لِلْقَبُولِ وَلِلرِّضَى وَعِنْدَكَ أيْضًا لِلصَّنِيعَةِ مَوْضِعُ
4439,10,وِدَادِي كَمِثْلِ الْعَنْبَرِ الْوَرْدِ نَفْحَةً إِذَا أَحْرَقَتْهُ جَفْوَةٌ يَتَضَوَّعُ
4440,9,زُرْقَةً مِثْلَ ابنِ عُرْس أَغْبَشٍ تَعْلُوهُ بُلْقَهْ
4441,11,ووَلِهْتُ مُذْ زُمَّتْ رِكَابُكَ للنَّوَى فكأنَّني مُذ غِبْتَ عَنِّي غَائِبُ
4442,2,فقد وعدتِ مَواعيدَ كالسَّراب ببيدِ
4443,4,كأنّ ديباجَةً في وَجهِهِ نَشَرَتْ تَطريزَةً حثَّها في حُسنِ تَطرِيزِ
4444,2,كأنّ أهلَ القُبورِ ما سَكَنوا الـ ـدُّورَ وَلم يحيَ منهُمُ أحَدُ
4445,1,أَتانا بخُبْزٍ له حامضٍ كمِثْلِ الدَّراهم في هَيئتِهْ
4446,2,أنا من اصبعي ومن داحسٍ فيـ ـها كأنِّي مشاهدٌ حرْبَ داحسْ
4447,4,غَدَوْا وأشياخُهُمْ لجَهْلٍ كوِلْدَةٍ أَوْطَنُوا المُهُودَا
4448,5,فتوارتْ في الجوّ ثم تدَلَّتْ بِالمَنَايا كَأنّها بِنْتُ مَاءِ
4449,15,ما ضَرُّ دُنيا كان فيها مِثْلُه ألّا يُحلَّى غَيرُهُ بحُليِّ
4450,8,زَمانٌ عَهِدْتُ الوَقتَ لي فيهِ واسِعًا كمَا شِئتُ من جِدٍّ بهِ ومُجونِ
4451,1,كالأُسْدِ بأْسًا والبدورِ إضاءَةً والمزنِ جودًا والجبالِ حلوما
4452,2,واتِّصالِ الوِدادِ والفَضْل في الأو لادِ كلٌّ يَأتي كعَبْدِ اللَّهِ
4453,23,وإنَّك لَلْمرتجى المتَّقى كما الماطرُ البارقُ المُرعِدُ
4454,25,ولما انتَهى حسنُه لم يَزِدْ فغنَّوا به مثلما أنشُدُ
4455,2,كأنما هو في الأسبوعِ واسطة في سِمْطِ در مُحَلٍّ جيدَ حسناءِ
4456,5,حتى لشبَّهْتُ سُقياه وزَهرتَه جَدوى أبي أحمدٍ أو وشيَ صنعاء
4457,18,وتلكَ المكارمُ مِن مِثْلها لأمثالهِ رُكِّبَ السُّؤدَدُ
4458,4,فاستوى كالصَّقْر من رَقْدته ينفُض الرَّأْسَ وما فيه عُقارُ
4459,12,وسوداءَ من نَكباتِ الزَّمان كأنَّ الزمانَ بها أسْودُ
4460,20,كأنَّكَ ناظِرٌ فِي كُلّ قَلْبٍ فَمَا يَخْفَى عَلَيْكَ مَحَلُّ غاشِ
4461,10,كأنَّ جَوَارِيَ المُهَجاتِ ماءٌ يُعاوِدُها المُهَنَّدُ منْ عُطاشِ
4462,15,كأنَّ تَلَوِّيَ النُّشَّابِ فِيهِ تَلَوِّيَ الخُوصِ فِي سَعَفِ العِشاشِ
4463,32,جَوانِحَ، إلّا عَنْ قَناكَ، كأنَّما حَريمُهُمُ، إلّا عليكَ، مُحَرَّمُ
4464,13,انْظُرْ تَرَ البَدْرَ سَنًا وَاخْتَبِرْ تَجِدْهُ كَالمِسْكِ إذا مِيثَ فاحْ
4465,22,وَخَيْلٍ تَحامى السَّهلَ حَتَّى كأنَّها أَجادِلُ تَحْميها الشَّواهِقُ حُوَّمُ
4466,11,وكمْ وَتَرَتْ لِيَ النَّكباتُ قَوْسا كأنّ الدَّهْرَ يَطْلُبُنِي بِوِتْرِ
4467,6,والمَرْءُ كانَ ومِثْلَ كان وَجَدْتُهُ حَالَيْه في الإلغاءِ والإعْمالِ
4468,4,هو كالرِّيمِ ما تَلَفَّتَ جِيدًا؛ وَهو كَالغُصْنِ ما تَأَوَّدَ قَدَّا
4469,5,أَرْواحنا أُلْفِين كالأرْواحِ في خَيْرٍ وشرٍّ من صَبا وشَمالِ
4470,8,وأدِّ زكاةَ الجاهِ واعْلَمْ بأنُّها كَمِثلِ زكاةِ المالِ تم نِصابُها
4471,37,وبكت حمائمُه وعاد غناؤها نوحا يُهاج بمثله البلبال
4472,21,ورأيُ قَلبٍ كالحُسامِ فاصِلِ،
4473,6,شَكَوْتُ الّذي تَشْكُو إليَّ، كأنَّما تُجِنُّ ضُلوعي ما تُجِنُّ ضُلوعُها
4474,24,وذخرتُه للدهر أعلمُ أنه كالحصن فيه لمن يؤولُ مآل
4475,26,فرأيته كالشمس إن هي لم تُنل فضياؤها والرفقُ فيه يُنال
4476,2,فَطَعْمُ الموْتِ في أمْرٍ صَغِيرٍ كطَعْمِ الموْتِ في أمْرٍ عظِيمِ
4477,4,قَرَبْنَ النَّارَ ثُمّ نَشَأنَ فيها كما نَشأَ العَذَارَى في النَّعِيمِ
4478,14,مَلِكٌ يَليقُ به الثَّناءُ، فيغتدي كَالرَّوْضِ يُشْرِقُ نَثْرُه وَنِظامُه
4479,7,وكُلُّ شَجاعَةٍ في المَرْءِ تُغْنِي وَلا مِثلُ الشَّجاعةِ في الحكِيمِ
4480,10,فكأنه رمضان في إخباته وكأنه في جوده شوال
4481,6,فقل للذي يبقى، خلاف الذي مضى تجهز، لأخرى مثلها، فكأن قد
4482,8,كأنّ فاهُ الخَمرُ
4483,11,يُديرُ على رَغْمِ العِدا مِنْ وِدادِهِ سُلافًا كأنّ المسكَ منهُ خِتَامُ
4484,10,تَخالُ قَضِيبَ البانِ في طَيّ بُرْدِهِ إذا اهْتَزَّ مِنْهُ مَعْطِفٌ وَقَوَامُ
4485,4,كأنّ فَخْذَيْه إذا انصمّتا والأيْرُ فيها عَقْدُ عِشْرينِ
4486,4,تأمّلتُها يومَ الخميسِ وقد بدتْ تَمشَّى كما يمشي النزِيفُ مِن النفر
4487,3,أشبهتْ في صفائها بهجةَ الشمـ ـسِ وفي لونها دمَ اليَعْفُورِ
4488,1,جزى الله عني قبح وجهي سعادة ً كما قد جزاه، والإله قديرُ
4489,2,ذَعَرْتُ به قوماً فأدَّوْا إتاوةً كأني عليهم عند ذاك أمير
4490,17,ولم أَرَ مِثْلي مُسْتَهاماً بِمِثلِكُمْ لَهُ مِثلَ قَلْبي فيهِ لا يَغْلي
4491,3,أسَدًا باسطًا ذِرَاعيْه يعدو أهْرَتَ الشِدْقِ كالحَ الأنيابِ
4492,12,تَرى الأَرضَ تَهتزُّ ارتياحاً لِوَقْعِهِ كما ارتاحتِ البِكْرُ الهَدِيُّ إلى البَعْلِ
4493,14,سَقاهُمْ كما أَسقاهُمُ في لَظى الوَغَى بِبيضِ صَفيحِ الهِنْدِ والسُّمُرِ الذُّبْلِ
4494,4,أملَّ الليلَ يعقدُها بضربٍ فجاءَ بها تمدَّد كالخُيوط
4495,6,فتبْركُ فوق صفحتِها بُرُوكا كما برك البعير على الخبيط
4496,33,لِئامٌ طَغَامٌ أَوْ كِرَامٌ بِزَعْمِهِم سَواسِيَة ٌ ما أشبَهَ الحَوْلَ بالقَبْلِ!
4497,4,يعيشُ الفَتَى ما عاشَ كالظّبْيِ لم يُفِدْ بِدُنْياهُ إلّا أنْ يُعالَ ويَكْبَرا
4498,8,كما تَحَكّمَ في العُنوانِ قارئُه، ولا يفُضُّ خواتيمًا عَنِ الكُتُبِ
4499,17,تَرُوحُ علينا كلَّ يَوْمٍ وتَغْتَدي خُطُوبٌ كأَنَّ الدَّهْرَ مِنْهُنَّ يُصْرَعُ
4500,10,أَلَمْ تَرَ آرَامَ الظِّبَاءِ كأنَّما رَأَتْ بيَ سِيدَ الرَّمْلِ والصُّبْحُ أَدْرَعُ
4501,6,وقد بدَتْ فوْقَ الهلالِ كُرتُه، كهامةِ الأسودِ شابَتْ لِحيتُه
4502,8,وَقَدّتِ المَجَرّةُ الظّلامَا، تَحسَبُها في ليلِها، إذا مَا
4503,9,تنَفّسَ الصّبحِ، ولمّا يشتعِل، بينَ النّجومِ مِثلَ العُقولَ والأذهانَا
4504,1,كأنَّ أَشجارَهُ قد أُلبستْ حُللًا خضرًا وقد كُلِّلَتْ درًا ومرجانا
4505,33,كأنَّما الجِلْدُ لِعُرْيِ النَّاهِقِ
4506,30,لأَحْسَبْتِ خَوَامِسَ الأَيانِقِ
4507,8,ولَيْلَةَ هَوَّمْنَا عَلَى العِيسِ أَرْسَلَتْ بِطَيْفِ خَيَالٍ يُشْبِهُ الحَقَّ باطِلُهْ
4508,9,ويُفزَعُ في الجُلَّى إلى عَزَماتِه فيستلُّ منها كالسيوف البواتِك
4509,17,كأنَّها مِنْ لَوْنِهِ فِي بارِقِ
4510,3,هَلّا خَلَوتَ كما خَلا وعَفَا رَسمٌ سِواكَ، وَفَى ولم يَخُنِ
4511,16,شادِخَةً غُرَّتُهُ كالشَّارِقِ
4512,3,في كَفِّه طَرَّادةٌ حمراءُ تلْمَعُ كَالفُصوصِ
4513,5,سَلِسَ القِيادِ كأنّما يَغْدُو على أكْلِ الحَبِيصِ
4514,22,كأنَّهُ في رَيْدِ طَوْدٍ شاهِقِ
4515,28,مَشْيًا وَإنْ يَعُدْ فَكالخَنادِقِ
4516,46,متقلدا في الروع ذا شُطبٍ كالرجع أبدع فيه مُبْدعه
4517,48,عضبا كأن شُعاعه لهبٌ يَغنَى به في الليل رافعُه
4518,49,وكأنما كُسيتْ عقيقتُه وَشْيا تأنَّق فيه صانعُه
4519,8,وما قَتلَ الأبطالَ مِثْلُ مُجَرّب رَسولِ المنَايَا لَيْلَهُ يَتَلَصَّصُ
4520,3,يا ثقيلَ الثِّقالِ أقذيتَ عَيْنِي ليتَ أنِّي كما أراكَ تراني
4521,7,لا تُقَيِّدْ عليَّ لَفْظِي فإنِّي مثلُ غيري تكلُّمِي بالمجازِ
4522,24,وكأن أذْنيه شَبا قلم وحيٌ يخطِّطه مُرفِّعه
4523,6,حَانَتْ مَنِيّتُهُ فاسْوَدَّ عَارِضُهُ كَما تُسَوَّدُ بعْدِ المَيّتِ الدارُ
4524,4,هِيَ مِثْلُ الغوانِ إن تَحْسُنَ الأَوْ جُهُ مِنْها فالثِّقْلُ في الأعْجازِ
4525,29,فكأنما ائتلقت بأجنحةٍ يسبقن لمح الطرف أربَعه
4526,32,طِرْفٌ كأن على مَعاقده شرقا من الجاديِّ يرْدَعه
4527,2,بِآلْخَصْبِ وَآلْمَرْتَعِ وَآلْوَسَاعِ كَأَنَّمَا يَسْتُرُ وَجْهَ آلْقَاعِ
4528,5,كَمَا تُسَلُّ آلْبِيضُ لِلْقِرَاعِ وَغَرَّدَ آلْقُمْرِيُّ لِلْسِمَاعِ
4529,7,كَأَنَّهُ آلْقَسْوَرُ فِي آلْأَسْبَاعِ
4530,8,شهرٌ كأن وقوعِي فيه مِنْ قلقِي وسُوءِ حالي وقوعُ الحوت في الشبكَهْ
4531,2,في أخضرٍ يمشي وفي أحمرٍ كالغصنِ في الأوراقِ والنَّوْرِ
4532,9,لو كان مولًى وكنا كالعَبيد له لكان مولى بخيلا سَيِّء الملكَهْ
4533,3,كأنه طالبٌ ثأرا على فرس أجدَّ في إثرمطلوبٍ على رَمكَهْ
4534,4,وما أُراني سَجيسَ الدهر جازيَهُ بمثل مَدْحي به يَحيَى بن خاقانِ
4535,12,فلا تشقوْا بنصرِكمُ أميرا كما شقيتْ به كَلْبٌ وعَكُّ
4536,2,صِرْفًا كأنّ شُعاعها في كَفِّ شاربها غَلَسْ
4537,4,تذَر الفتى وكأنَما بلِسانه منها خَرَسْ
4538,1,أَنْضاءُ طلَّتْ دَمْعَهُمْ أطْلالُهُمْ فتخالهمْ بين الرسومِ رسوما
4539,3,وحسبك بلدةٌ، يغنيك فيها، يعود عليك، صرفي، واكتسابي
4540,7,وتصدرني كما قد أوردتني كأني بين خافيتي عقابِ
4541,7,خَنِثُ الجُفون كأنّه ظَبْيُ الرِياض إذا نعسْ
4542,15,من كل آنسةِ الحديث لها وجهٌ كأن الشمسَ مطلِعهُ
4543,3,[يا واضح الثغر كم تُدلُّ على الصَّبْـ ـبِ كأن قد أذقته بردكْ]
4544,22,أفلا تَسلّاهم بمنجردٍ كالسيل آنفَ منه أَصمعُه
4545,8,أصمُّ صُمَيميتٌ إذا ما سألتَه حسِبتَك ساءلتَ الرسومَ الدوارسا
4546,4,تَلْقاكَ في حُمرِ الثِّيابِ وسُودِها، فَتَخالُهُنَّ عَرائِسًا وَثَواكِلا
4547,8,يَلْبَسْنَ أرْدِيَةَ الأديمِ كأنَّما رَقْرَقتَ فيهِنَّ الخَلوقَ السَّائِلا
4548,4,يَمَلُّ هذا النَّاسُ مَنْ قَدْ هَوَوْا وَوَصْلُنا باقٍ كَمَا كانَا
4549,2,تخال ما برقاب الناس من مَيَلٍ عنه إذا ما تراءى وجْهُه، صَعَرا
4550,5,كأنه ضِفدعٌ في لُجَّةٍ هَرمٌ إذا شدا نغمًا أو كرَّرَ النظرا
4551,4,تخاله أبدا من قبح منظره مُجاذبًا وترا أو بالعا حجرا
4552,4,يَلْقَى الخَمائِلَ من سَنا ه بمثلِ نُوَّارِ الخَمائِل
4553,3,حِمَّاءُ، يَحْسُبُ برقُها السْـ ـسَاري، مفضّضةُ الحَمائِل
4554,6,والرَّعْدُ يَسْلُقُها بألـ ـسِنَةٍ كألسنةِ العواذِل
4555,9,وسألْتُ مَنْ لا يَسْتَجِيبُ فَكُنْتُ في اسـ ـتِخْبارِهِ كمُجِيبِ مَنْ لا يَسأَلُ
4556,4,إِنَّ الفِرَاقَ كما علِمْتَ، فَخَلِّني ومَدَامِعًا تَسَعُ الفِرَاقَ وتَفْضُلُ
4557,19,كأنّكَ قد وَلّيتَ عن كُلّ ما تَرَى، وَخَلّفتَ مَن خَلّفتَهُ عنكَ سالِيَا
4558,10,كأنّي خُلِقتُ للبَقاءِ مُخَلَّدًا، وَإنْ مُدّةَ الدّنْيا لَهُ لَيسَ ثانِيَا
4559,5,عفا، غيرَ سُفعٍ ماثلاتٍ، كأنّها خدودُ عذارَى مسّهنّ شُحوبُ
4560,7,كما يَتَرَامَى بالمَداري خَرائدٌ، كواعبُ منها مخطئٌ ومصيبُ
4561,3,والهَوَى في الصِّبَا قَرِيبٌ من الرُّشْـ ـدِ، وليس القريبُ مِثْلَ البَعِيدِ
4562,3,طَبيخُ شَمْسٍ، كَلَوْنِ وَرْس رَبيبُ فُرْسٍ، حَليفُ سِجْنِ
4563,2,سُلافُ دَنٍّ، كشَمْسِ دَجْن كماءِ مُزْنٍ، كدَمْع جَفْنِ
4564,6,فاحتْ بريحٍ، كريحِ شِيح يَوْمَ صَبوحٍ، وغَيْمِ دَجْنِ
4565,2,لمَّا غدتْ كسحائبٍ أيقظنَ بالعبراتَ نَبْتَا
4566,1,يومٌ كأن سماءَهُ تحكي جفوني حين بِنتا
4567,3,مُتَبسِّما عن شبه مَبْـ ـسمكِ البَرُود إذا ابتسمتا
4568,2,وما لغسّانَ مِثْلُه أبَدًا ولا كغسَّانه لقَحْطانِ
4569,1,لم يُصفِّ الدواءُ جسمَك إلا عن صفاءٍ كما يكونُ الصفاءُ
4570,2,أخبَثُ خَلقِ اللهِ مَنْ خالَهُ حُرًّا، ومَنْ شامَ صدًى خالَهُ
4571,1,أتانا بها كالنَّار من قبل مَزجها ومن بَعده كالشَّمس عند غُروبِها
4572,2,ولم نزل نرجوه كالمُرْتَجِي طاعة عَاتٍ قبل تَدْويخه
4573,5,إذا رأتْ مقلتي بستانَ وجنته فحسبها أن ترى ما عشت بستانا
4574,4,بكفِّ ساقٍ رخيمِ الدلّ تحسبه لِمَا حوى من فتورِ الطرف وسنانا
4575,3,رُوحُ الظَّلُوم إذا هَوَتْ فإذا ارْتَقَتْ فكأَنَّما هي دعوَةُ المظلومِ
4576,1,لا تَحسِبُوا صَيْداءَ حينَ تَغيَّرَتْ ونُهِيتُ غَيَّرني عَليها النَّاهِي
4577,11,لَقد غَنِيَتْ دَهْرًا بِقُرْبِي نَفِيسَةٌ فَكيْف تَراها حينَ فَارقَها مِثْلِي
4578,3,يا نقيَّ الجَمالِ منْ دَنَسِ المِثْـ ـلِ بديعًا كما يَكونُ البَديع
4579,34,تَصْبُو إِلى مِثْلِهِ إِذا نَظَرَتْ مِنْك إِلى جِيفَةٍ من الجِيَفِ
4580,3,كَأَنِّي انْفَرَدْتُ بِقَتْلِ ((الْحُسَيْنِ)) وَجَرَّدْتُ سَيْفِيَ فِي ((كَرْبَلَا))
4581,2,أشبهُ شَيءٍ بِها هواءٌ، فاضَ عليهِ شُعاعُ شَمْس
4582,45,كَأَنَّ في فِيهِ لُقْمَةً عَقَلَتْ لِسَانَهُ، فالْتَوَى عَلَى جَنَفِ
4583,41,أنْتَ كَمَا قد عَلِمْتَ مُضْطَرِبُ الْـ ـهَيْئَةِ والْقَد، ظاهِرُ الجَلَفِ
4584,1,أمَا علِمَتْ عَيناكَ أنّي أُحِبُّها، كما كلُّ مَعشوقٍ عليمٌ بعاشِقِ
4585,5,غَزالٌ ليس مخلوقًا كخَلْقِ الناس من طينِ
4586,2,لَا تَحْسَبِينِي وإِنْ حُجّابُ قَصْرِكُمْ سَدُّوا الحِجَابَ وَحَالوا دُون رُؤْيَاكِ
4587,3,فرعاءُ ينبو الكَوْرُ عن فَرْعها كأنه كُورٌ على كَوْرِ
4588,17,ألَمْ تَنْشَ مِنْ أدَبي نَفْحَةً حَسِبْتَ بهَا المِسْكَ طِيبًا يُفَضّ؟
4589,14,أَلَسْتَ بالسِّنْدَهِنْدِ ذَا بَصَرٍ إِلَّا تَفُقْ حاسِبِيهِ تَنتصِفِ؟
4590,13,كأنها والوشمُ في جلدها زِرْنيخة شِيبت بنِيلَنْجه
4591,20,ثَنى يَدهُ الإِحْسانُ حَتَّى كأنَّها وَقَدْ قُبِضَتْ كانَتْ بِغَيرِ بَنانِ
4592,20,كأنما فَقْحتها فحمةٌ فَتَّ عليها عابثٌ ثلجه
4593,6,كأَنَّه سَهْمٌ إِلى غاية أَو كَوْكَبٌ في الأُفْق محدورُ
4594,2,كما هَزَزتَ النَّيزَكَ المُرتَزّا، يَحُزُّ أعناقَ الرِّياحِ حَزّا
4595,5,فقُلتُ: لا تَجْزَعي! قالتْ: حسِبتُكمُ سُرّاقَ لَيْلٍ أَرادوني بتبييتِ
4596,5,كأنَّما الشَّرقُ به في حَيْهَلِ، بِفِتْيَةٍ مثلِ النُّجومِ المُثَّلِ
4597,18,فخالي الشيخُ صعصعةُ بنُ سعدٍ وتُنميني لاكرمِها تميمُ
4598,22,كأنَّ أبا الحُبابِ الى نفيلٍ حمارٌ عَضَّهُ فَرَسٌ عَذومُ
4599,9,فأَدخلتْنِيَ قَيْطُونًا فطُلتُ به كأَنّني جَسَدٌ في جَوْف تابوتِ
4600,8,عن فَتاةٍ كأَنّها حين تبدو طَلْعةُ الشَّمْس في سَواد الغُيومِ
4601,9,فترتْ عن ترنُّمٍ فحسِبْنا ه حَديثَ المبرسَم المحمومِ
4602,7,كأنّه رَيْجانَةٌ لم تَذْبُلِ، وَشُقَقٌ تَروقُ عينَ المُجْتَلي
4603,1,أغضَى أبو بكرٍ على الهونِ كأَنَّهُ ليسَ يبالينِي
4604,4,كأَنَّه ليس يُبَاليهمُ وعنده ما ليس بالدُّون
4605,8,كَأَنَّ جَرَادَةً نَشَرَتْ عَلَيْهِ جَنَاحًا فَارْتَدَى مِنْها الحُبَابُ
