"25","إِطرَح غناءَكَ في بُحورِ عَنَائِي","غناء / عناء","جناس محرف","تقارب صوتي باختلاف حرف واحد (الغين/العين)، يضيف جرْسًا موسيقيًا للبيت."
"25","فَدَتك مغارسي ومنابتي","مغارسي / منابتي","ترصيع","توافق في الوزن والبنية بين الكلمتين، مما يعزز الإيقاع اللفظي."

"رقم البيت","البيت","التعبير البلاغي","العنصر البلاغي","الشرح"
"26","يَسِّر لِقَولِكَ مَهرَ فِعلِكَ إِنَّهُ يَنوي اِفتِضاضَ صَنيعَةٍ عَذرَاءِ","يسّر لقولك مهر فعلك","استعارة","جعل الفعل كالمهر الذي يُقدّم للقول، تصوير لضرورة مطابقة الأفعال للأقوال."
"26","يَنوي افتضاض صنيعة عذراء","افتضاض صنيعة عذراء","استعارة","شبّه الفعل الجديد أو العمل البكر بالعذراء التي يُفضّ بكارتها، للدلالة على بدء فعل لم يُسبق إليه."
"26","قولك / فعلك","قولك / فعلك","طباق إيجاب","تقابل بين القول والفعل لتأكيد العلاقة بينهما ولبيان ضرورة توافقهما."
"26","مهر / افتضاض","مهر / افتضاض","جناس محرف","تقارب صوتي مع اختلاف في الحروف، مما يمنح البيت جرْسًا وإيقاعًا."

"رقم البيت","البيت","التعبير البلاغي","العنصر البلاغي","الشرح"
"27","وَإِلى مُحَمَّدٍ اِبتَعَثتُ قَصائِدي وَرَفَعتُ لِلمُستَنشِدينَ لِوَائِي","ابتعثتُ قصائدي","استعارة","جعل القصائد كأنها رسل تُبعث، تصوير لانتشارها وتأثيرها."
"27","وَرَفَعتُ لِلمُستَنشِدينَ لوائي","لوائي","كناية","كناية عن القيادة الأدبية أو المرجعية الشعرية التي يتوجّه إليها من يطلب الشعر."
"27","قصائدي / لوائي","قصائدي / لوائي","توشيع","توسعة في المعنى بجمع الشعر (القصائد) مع رمز القيادة (اللواء) لإظهار قوة التأثير."
"27","ابتعثت / رفعت","ابتعثت / رفعت","جناس محرف","تقارب صوتي مع اختلاف في الحروف يضيف جرْسًا موسيقيًا للبيت."

"رقم البيت","البيت","التعبير البلاغي","العنصر البلاغي","الشرح"
"28","وَإِذا تَشاجَرَتِ الخُطوبُ قَرَيتَها جَدَلاً يَفُلُّ مَضارِبَ الأَعْداءِ","تشاجرت الخطوب","استعارة","شبّه الخطوب (الشدائد) بأشخاص يتشاجرون، تصوير لشدة اضطرابها وتعقّدها."
"28","قرَيتَها جدلًا","كناية","كناية عن حسن تدبيره ومواجهته للشدائد بالحكمة والجدل القوي.",""
"28","يفلّ مضارب الأعداء","استعارة","جعل الجدل كالسيف الذي يفلّ مضارب الأعداء، تصوير لقوة حجّته وتأثير كلامه.",""
"28","الخطوب / الأعداء","توشيع","توسعة للصورة بجمع بين خطوب مجردة وأعداء محسوسين لتقوية المعنى وربط البلاغة بالقوة.",""

"رقم البيت","البيت","التعبير البلاغي","العنصر البلاغي","الشرح"
"29","يا غايَةَ الأُدَباءِ وَالظُرَفاءِ بَل يا سَيِّدَ الشُعَرَاءِ وَالخُطَبَاءِ","غاية الأدباء والظرفاء / سيد الشعراء والخطباء","ترصيع","توافق في البناء والوزن بين العبارتين، مما يحقق انسجامًا موسيقيًا قويًا."
"29","يا غايَةَ الأُدَباءِ وَالظُرَفاءِ بَل يا سَيِّدَ الشُعَرَاءِ وَالخُطَبَاءِ","غاية الأدباء / سيد الشعراء","مقابلة","مقابلة بين الغاية (النهاية القصوى) والسيد (الأعلى رتبة)، لإظهار تفوّقه من كل جهة."
"29","يا غايَةَ الأدباء والظرفاء","النداء","أسلوب إنشائي (نداء)","نداء للتعظيم وإظهار مكانته المرموقة بين أهل الأدب."
"29","سيد الشعراء والخطباء","سيد","كناية","كناية عن علوّ مكانته في الشعر والخطابة."

"رقم البيت","البيت","التعبير البلاغي","العنصر البلاغي","الشرح"
"30","يَحيى بنِ ثابِتٍ الَّذي سَنَّ النَدى وَحَوى المَكارِمَ مِن حَياً وَحياء","سنّ الندى","استعارة","أسند للندى صفة السنّ، تصوير لفعل الخير الذي ينشر الخير مثل ندى الصباح."
"30","وَحَوى المكارمَ مِن حيا وحياء","جناس مطلق","جناس مطلق","تكرار الجذر (ح-ي-ا) في ""حيا"" و""حياء"" مع اختلاف المعنى، لإضفاء موسيقى لفظية."
"30","المكارم من حيا وحياء","توشيع","توشيع","توسعة المعنى بذكر جوانب مختلفة للخير: ""حيا"" و""حياء""، لإظهار شمول فضله."
"30","يحيى بن ثابت","كناية","كناية","كناية عن الشخص المكرّم والفضيل الذي جمع المكارم والفضائل."
